metric_timestamp,Halle,metric_name,_value
1625482569.2278888,Spechtnest,Spechtnest.beta.Temperatur,40.66,
1625482569.2278888,Spechtnest,Spechtnest.beta.Strom,10.892,
1625482569.2278888,Spechtnest,Spechtnest.gamma.Temperatur,40.31,
1625482569.2278888,Spechtnest,Spechtnest.gamma.Strom,11.43,
1625482569.2278888,Aussenbereich,Aussenbereich.Aussentemperatur,17.4,
1625482569.2278888,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.4,
1625482569.2278888,Aussenbereich,Aussenbereich.Luftdruck,1013.21,
1625482569.2278888,Aussenbereich,Aussenbereich.Wasserdruck,22.176,
1625482570.2402318,Bieberbau,Bieberbau.alpha.Temperatur,42.83,
1625482570.2402318,Bieberbau,Bieberbau.alpha.Strom,10.645,
1625482570.2402318,Spechtnest,Spechtnest.beta.Temperatur,42.08,
1625482570.2402318,Spechtnest,Spechtnest.beta.Strom,8.42,
1625482570.2402318,Spechtnest,Spechtnest.gamma.Temperatur,42.52,
1625482570.2402318,Spechtnest,Spechtnest.gamma.Strom,9.173,
1625482570.2402318,Aussenbereich,Aussenbereich.Aussentemperatur,17.2,
1625482570.2402318,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.3,
1625482570.2402318,Aussenbereich,Aussenbereich.Luftdruck,1012.17,
1625482570.2402318,Aussenbereich,Aussenbereich.Wasserdruck,30.471,
1625482571.2486238,Bieberbau,Bieberbau.alpha.Temperatur,39.74,
1625482571.2486238,Bieberbau,Bieberbau.alpha.Strom,10.71,
1625482571.2486238,Spechtnest,Spechtnest.beta.Temperatur,43.03,
1625482571.2486238,Spechtnest,Spechtnest.beta.Strom,11.122,
1625482571.2486238,Spechtnest,Spechtnest.gamma.Temperatur,41.9,
1625482571.2486238,Spechtnest,Spechtnest.gamma.Strom,10.748,
1625482571.2486238,Aussenbereich,Aussenbereich.Aussentemperatur,17.5,
1625482571.2486238,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.8,
1625482571.2486238,Aussenbereich,Aussenbereich.Luftdruck,1011.26,
1625482571.2486238,Aussenbereich,Aussenbereich.Wasserdruck,29.376,
1625482719.4552372,Bieberbau,Bieberbau.alpha.Temperatur,41.59,
1625482719.4552372,Bieberbau,Bieberbau.alpha.Strom,10.618,
1625482719.4552372,Spechtnest,Spechtnest.beta.Temperatur,38.17,
1625482719.4552372,Spechtnest,Spechtnest.beta.Strom,8.051,
1625482719.4552372,Spechtnest,Spechtnest.gamma.Temperatur,38.94,
1625482719.4552372,Spechtnest,Spechtnest.gamma.Strom,11.641,
1625482719.4552372,Aussenbereich,Aussenbereich.Aussentemperatur,17.5,
1625482719.4552372,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.5,
1625482719.4552372,Aussenbereich,Aussenbereich.Luftdruck,1012.25,
1625482719.4552372,Aussenbereich,Aussenbereich.Wasserdruck,39.136,
1625482720.1140258,Bieberbau,Bieberbau.alpha.Temperatur,39.51,
1625482720.1140258,Bieberbau,Bieberbau.alpha.Strom,10.759,
1625482720.1140258,Spechtnest,Spechtnest.beta.Temperatur,39.83,
1625482720.1140258,Spechtnest,Spechtnest.beta.Strom,11.79,
1625482720.1140258,Spechtnest,Spechtnest.gamma.Temperatur,39.08,
1625482720.1140258,Spechtnest,Spechtnest.gamma.Strom,10.143,
1625482720.1140258,Aussenbereich,Aussenbereich.Aussentemperatur,17.6,
1625482720.1140258,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.1,
1625482720.1140258,Aussenbereich,Aussenbereich.Luftdruck,1011.51,
1625482720.1140258,Aussenbereich,Aussenbereich.Wasserdruck,38.984,
1625482720.4597614,Bieberbau,Bieberbau.alpha.Temperatur,41.79,
1625482720.4597614,Bieberbau,Bieberbau.alpha.Strom,8.8,
1625482720.4597614,Spechtnest,Spechtnest.beta.Temperatur,41.21,
1625482720.4597614,Spechtnest,Spechtnest.beta.Strom,9.7,
1625482720.4597614,Spechtnest,Spechtnest.gamma.Temperatur,41.46,
1625482720.4597614,Spechtnest,Spechtnest.gamma.Strom,9.609,
1625482720.4597614,Aussenbereich,Aussenbereich.Aussentemperatur,16.8,
1625482720.4597614,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.2,
1625482720.4597614,Aussenbereich,Aussenbereich.Luftdruck,1011.13,
1625482720.4597614,Aussenbereich,Aussenbereich.Wasserdruck,29.832,
1625482721.1293972,Bieberbau,Bieberbau.alpha.Temperatur,39.87,
1625482721.1293972,Bieberbau,Bieberbau.alpha.Strom,11.097,
1625482721.1293972,Spechtnest,Spechtnest.beta.Temperatur,40.11,
1625482721.1293972,Spechtnest,Spechtnest.beta.Strom,10.905,
1625482721.1293972,Spechtnest,Spechtnest.gamma.Temperatur,42.97,
1625482721.1293972,Spechtnest,Spechtnest.gamma.Strom,9.176,
1625482721.1293972,Aussenbereich,Aussenbereich.Aussentemperatur,17.4,
1625482721.1293972,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.6,
1625482721.1293972,Aussenbereich,Aussenbereich.Luftdruck,1011.05,
1625482721.1293972,Aussenbereich,Aussenbereich.Wasserdruck,43.963,
1625482721.472773,Bieberbau,Bieberbau.alpha.Temperatur,40.76,
1625482721.472773,Bieberbau,Bieberbau.alpha.Strom,11.726,
1625482721.472773,Spechtnest,Spechtnest.beta.Temperatur,40.81,
1625482721.472773,Spechtnest,Spechtnest.beta.Strom,8.464,
1625482721.472773,Spechtnest,Spechtnest.gamma.Temperatur,42.15,
1625482721.472773,Spechtnest,Spechtnest.gamma.Strom,9.918,
1625482721.472773,Aussenbereich,Aussenbereich.Aussentemperatur,17.6,
1625482721.472773,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.2,
1625482721.472773,Aussenbereich,Aussenbereich.Luftdruck,1012.09,
1625482721.472773,Aussenbereich,Aussenbereich.Wasserdruck,22.833,
1625482722.1438727,Bieberbau,Bieberbau.alpha.Temperatur,42.62,
1625482722.1438727,Bieberbau,Bieberbau.alpha.Strom,9.808,
1625482722.1438727,Spechtnest,Spechtnest.beta.Temperatur,42.15,
1625482722.1438727,Spechtnest,Spechtnest.beta.Strom,10.605,
1625482722.1438727,Spechtnest,Spechtnest.gamma.Temperatur,43.19,
1625482722.1438727,Spechtnest,Spechtnest.gamma.Strom,9.842,
1625482722.1438727,Aussenbereich,Aussenbereich.Aussentemperatur,17.2,
1625482722.1438727,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,52.2,
1625482722.1438727,Aussenbereich,Aussenbereich.Luftdruck,1014.13,
1625482722.1438727,Aussenbereich,Aussenbereich.Wasserdruck,42.869,
1625482722.487505,Bieberbau,Bieberbau.alpha.Temperatur,43.12,
1625482722.487505,Bieberbau,Bieberbau.alpha.Strom,10.231,
1625482722.487505,Spechtnest,Spechtnest.beta.Temperatur,41.85,
1625482722.487505,Spechtnest,Spechtnest.beta.Strom,10.109,
1625482722.487505,Spechtnest,Spechtnest.gamma.Temperatur,43.65,
1625482722.487505,Spechtnest,Spechtnest.gamma.Strom,10.053,
1625482722.487505,Aussenbereich,Aussenbereich.Aussentemperatur,18.0,
1625482722.487505,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.1,
1625482722.487505,Aussenbereich,Aussenbereich.Luftdruck,1010.89,
1625482722.487505,Aussenbereich,Aussenbereich.Wasserdruck,31.841,
1625482723.1616495,Bieberbau,Bieberbau.alpha.Temperatur,42.0,
1625482723.1616495,Bieberbau,Bieberbau.alpha.Strom,10.64,
1625482723.1616495,Spechtnest,Spechtnest.beta.Temperatur,42.17,
1625482723.1616495,Spechtnest,Spechtnest.beta.Strom,10.873,
1625482723.1616495,Spechtnest,Spechtnest.gamma.Temperatur,41.57,
1625482723.1616495,Spechtnest,Spechtnest.gamma.Strom,11.146,
1625482723.1616495,Aussenbereich,Aussenbereich.Aussentemperatur,17.6,
1625482723.1616495,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.4,
1625482723.1616495,Aussenbereich,Aussenbereich.Luftdruck,1011.99,
1625482723.1616495,Aussenbereich,Aussenbereich.Wasserdruck,28.022,
1625482723.492418,Bieberbau,Bieberbau.alpha.Temperatur,42.29,
1625482723.492418,Bieberbau,Bieberbau.alpha.Strom,10.061,
1625482723.492418,Spechtnest,Spechtnest.beta.Temperatur,42.84,
1625482723.492418,Spechtnest,Spechtnest.beta.Strom,9.588,
1625482723.492418,Spechtnest,Spechtnest.gamma.Temperatur,41.87,
1625482723.492418,Spechtnest,Spechtnest.gamma.Strom,10.428,
1625482723.492418,Aussenbereich,Aussenbereich.Aussentemperatur,17.4,
1625482723.492418,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,49.8,
1625482723.492418,Aussenbereich,Aussenbereich.Luftdruck,1012.02,
1625482723.492418,Aussenbereich,Aussenbereich.Wasserdruck,28.208,
1625482724.1681108,Bieberbau,Bieberbau.alpha.Temperatur,42.55,
1625482724.1681108,Bieberbau,Bieberbau.alpha.Strom,9.895,
1625482724.1681108,Spechtnest,Spechtnest.beta.Temperatur,42.71,
1625482724.1681108,Spechtnest,Spechtnest.beta.Strom,9.53,
1625482724.1681108,Spechtnest,Spechtnest.gamma.Temperatur,42.0,
1625482724.1681108,Spechtnest,Spechtnest.gamma.Strom,11.283,
1625482724.1681108,Aussenbereich,Aussenbereich.Aussentemperatur,17.1,
1625482724.1681108,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.9,
1625482724.1681108,Aussenbereich,Aussenbereich.Luftdruck,1011.72,
1625482724.1681108,Aussenbereich,Aussenbereich.Wasserdruck,29.004,
1625482725.8215733,Bieberbau,Bieberbau.alpha.Temperatur,41.07,
1625482725.8215733,Bieberbau,Bieberbau.alpha.Strom,9.067,
1625482725.8215733,Spechtnest,Spechtnest.beta.Temperatur,39.77,
1625482725.8215733,Spechtnest,Spechtnest.beta.Strom,10.361,
1625482725.8215733,Spechtnest,Spechtnest.gamma.Temperatur,40.15,
1625482725.8215733,Spechtnest,Spechtnest.gamma.Strom,9.745,
1625482725.8215733,Aussenbereich,Aussenbereich.Aussentemperatur,17.4,
1625482725.8215733,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.8,
1625482725.8215733,Aussenbereich,Aussenbereich.Luftdruck,1011.55,
1625482725.8215733,Aussenbereich,Aussenbereich.Wasserdruck,38.033,
1625482726.8368466,Bieberbau,Bieberbau.alpha.Temperatur,41.9,
1625482726.8368466,Bieberbau,Bieberbau.alpha.Strom,9.463,
1625482726.8368466,Spechtnest,Spechtnest.beta.Temperatur,40.29,
1625482726.8368466,Spechtnest,Spechtnest.beta.Strom,8.579,
1625482726.8368466,Spechtnest,Spechtnest.gamma.Temperatur,41.52,
1625482726.8368466,Spechtnest,Spechtnest.gamma.Strom,9.186,
1625482726.8368466,Aussenbereich,Aussenbereich.Aussentemperatur,17.5,
1625482726.8368466,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,52.0,
1625482726.8368466,Aussenbereich,Aussenbereich.Luftdruck,1013.01,
1625482726.8368466,Aussenbereich,Aussenbereich.Wasserdruck,28.481,
1625482727.8432286,Bieberbau,Bieberbau.alpha.Temperatur,41.67,
1625482727.8432286,Bieberbau,Bieberbau.alpha.Strom,11.102,
1625482727.8432286,Spechtnest,Spechtnest.beta.Temperatur,40.53,
1625482727.8432286,Spechtnest,Spechtnest.beta.Strom,10.866,
1625482727.8432286,Spechtnest,Spechtnest.gamma.Temperatur,41.45,
1625482727.8432286,Spechtnest,Spechtnest.gamma.Strom,8.736,
1625482727.8432286,Aussenbereich,Aussenbereich.Aussentemperatur,17.2,
1625482727.8432286,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.7,
1625482727.8432286,Aussenbereich,Aussenbereich.Luftdruck,1011.78,
1625482727.8432286,Aussenbereich,Aussenbereich.Wasserdruck,41.09,
1625482728.8622131,Bieberbau,Bieberbau.alpha.Temperatur,41.73,
1625482728.8622131,Bieberbau,Bieberbau.alpha.Strom,11.063,
1625482728.8622131,Spechtnest,Spechtnest.beta.Temperatur,42.2,
1625482728.8622131,Spechtnest,Spechtnest.beta.Strom,8.885,
1625482728.8622131,Spechtnest,Spechtnest.gamma.Temperatur,43.16,
1625482728.8622131,Spechtnest,Spechtnest.gamma.Strom,11.864,
1625482728.8622131,Aussenbereich,Aussenbereich.Aussentemperatur,17.0,
1625482728.8622131,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.1,
1625482728.8622131,Aussenbereich,Aussenbereich.Luftdruck,1010.66,
1625482728.8622131,Aussenbereich,Aussenbereich.Wasserdruck,30.16,
1625482729.8803816,Bieberbau,Bieberbau.alpha.Temperatur,42.86,
1625482729.8803816,Bieberbau,Bieberbau.alpha.Strom,10.703,
1625482729.8803816,Spechtnest,Spechtnest.beta.Temperatur,41.25,
1625482729.8803816,Spechtnest,Spechtnest.beta.Strom,10.15,
1625482729.8803816,Spechtnest,Spechtnest.gamma.Temperatur,40.82,
1625482729.8803816,Spechtnest,Spechtnest.gamma.Strom,10.208,
1625482729.8803816,Aussenbereich,Aussenbereich.Aussentemperatur,17.5,
1625482729.8803816,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.9,
1625482729.8803816,Aussenbereich,Aussenbereich.Luftdruck,1012.5,
1625482729.8803816,Aussenbereich,Aussenbereich.Wasserdruck,30.911,
1625482731.6899853,Bieberbau,Bieberbau.alpha.Temperatur,39.58,
1625482731.6899853,Bieberbau,Bieberbau.alpha.Strom,11.673,
1625482731.6899853,Spechtnest,Spechtnest.beta.Temperatur,40.77,
1625482731.6899853,Spechtnest,Spechtnest.beta.Strom,9.701,
1625482731.6899853,Spechtnest,Spechtnest.gamma.Temperatur,40.94,
1625482731.6899853,Spechtnest,Spechtnest.gamma.Strom,9.872,
1625482731.6899853,Aussenbereich,Aussenbereich.Aussentemperatur,17.0,
1625482731.6899853,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.3,
1625482731.6899853,Aussenbereich,Aussenbereich.Luftdruck,1012.3,
1625482731.6899853,Aussenbereich,Aussenbereich.Wasserdruck,20.664,
1625482732.7226005,Bieberbau,Bieberbau.alpha.Temperatur,40.29,
1625482732.7226005,Bieberbau,Bieberbau.alpha.Strom,10.318,
1625482732.7226005,Spechtnest,Spechtnest.beta.Temperatur,41.43,
1625482732.7226005,Spechtnest,Spechtnest.beta.Strom,9.633,
1625482732.7226005,Spechtnest,Spechtnest.gamma.Temperatur,41.21,
1625482732.7226005,Spechtnest,Spechtnest.gamma.Strom,9.614,
1625482732.7226005,Aussenbereich,Aussenbereich.Aussentemperatur,16.9,
1625482732.7226005,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.5,
1625482732.7226005,Aussenbereich,Aussenbereich.Luftdruck,1011.84,
1625482732.7226005,Aussenbereich,Aussenbereich.Wasserdruck,51.696,
1625482733.9734209,Bieberbau,Bieberbau.alpha.Temperatur,42.95,
1625482733.9734209,Bieberbau,Bieberbau.alpha.Strom,8.469,
1625482733.9734209,Spechtnest,Spechtnest.beta.Temperatur,41.22,
1625482733.9734209,Spechtnest,Spechtnest.beta.Strom,10.231,
1625482733.9734209,Spechtnest,Spechtnest.gamma.Temperatur,41.4,
1625482733.9734209,Spechtnest,Spechtnest.gamma.Strom,9.709,
1625482733.9734209,Aussenbereich,Aussenbereich.Aussentemperatur,17.1,
1625482733.9734209,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.5,
1625482733.9734209,Aussenbereich,Aussenbereich.Luftdruck,1012.51,
1625482733.9734209,Aussenbereich,Aussenbereich.Wasserdruck,44.945,
1625482734.9856873,Bieberbau,Bieberbau.alpha.Temperatur,40.24,
1625482734.9856873,Bieberbau,Bieberbau.alpha.Strom,12.435,
1625482734.9856873,Spechtnest,Spechtnest.beta.Temperatur,42.08,
1625482734.9856873,Spechtnest,Spechtnest.beta.Strom,11.182,
1625482734.9856873,Spechtnest,Spechtnest.gamma.Temperatur,41.52,
1625482734.9856873,Spechtnest,Spechtnest.gamma.Strom,11.537,
1625482734.9856873,Aussenbereich,Aussenbereich.Aussentemperatur,17.5,
1625482734.9856873,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.5,
1625482734.9856873,Aussenbereich,Aussenbereich.Luftdruck,1011.06,
1625482734.9856873,Aussenbereich,Aussenbereich.Wasserdruck,31.495,
1625482736.0084996,Bieberbau,Bieberbau.alpha.Temperatur,41.91,
1625482736.0084996,Bieberbau,Bieberbau.alpha.Strom,9.971,
1625482736.0084996,Spechtnest,Spechtnest.beta.Temperatur,43.11,
1625482736.0084996,Spechtnest,Spechtnest.beta.Strom,9.761,
1625482736.0084996,Spechtnest,Spechtnest.gamma.Temperatur,42.91,
1625482736.0084996,Spechtnest,Spechtnest.gamma.Strom,11.584,
1625482736.0084996,Aussenbereich,Aussenbereich.Aussentemperatur,17.7,
1625482736.0084996,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.8,
1625482736.0084996,Aussenbereich,Aussenbereich.Luftdruck,1013.03,
1625482736.0084996,Aussenbereich,Aussenbereich.Wasserdruck,29.147,
1625482931.0249894,Bieberbau,Bieberbau.alpha.Temperatur,38.9,
1625482931.0249894,Bieberbau,Bieberbau.alpha.Strom,8.572,
1625482931.0249894,Spechtnest,Spechtnest.beta.Temperatur,41.31,
1625482931.0249894,Spechtnest,Spechtnest.beta.Strom,11.383,
1625482931.0249894,Spechtnest,Spechtnest.gamma.Temperatur,39.45,
1625482931.0249894,Spechtnest,Spechtnest.gamma.Strom,11.079,
1625482931.0249894,Aussenbereich,Aussenbereich.Aussentemperatur,17.4,
1625482931.0249894,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.4,
1625482931.0249894,Aussenbereich,Aussenbereich.Luftdruck,1011.07,
1625482931.0249894,Aussenbereich,Aussenbereich.Wasserdruck,45.979,
1625482931.9872594,Bieberbau,Bieberbau.alpha.Temperatur,40.26,
1625482931.9872594,Bieberbau,Bieberbau.alpha.Strom,10.742,
1625482931.9872594,Spechtnest,Spechtnest.beta.Temperatur,41.19,
1625482931.9872594,Spechtnest,Spechtnest.beta.Strom,10.606,
1625482931.9872594,Spechtnest,Spechtnest.gamma.Temperatur,40.99,
1625482931.9872594,Spechtnest,Spechtnest.gamma.Strom,8.697,
1625482931.9872594,Aussenbereich,Aussenbereich.Aussentemperatur,18.1,
1625482931.9872594,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.7,
1625482931.9872594,Aussenbereich,Aussenbereich.Luftdruck,1011.07,
1625482931.9872594,Aussenbereich,Aussenbereich.Wasserdruck,27.385,
1625482932.0344028,Bieberbau,Bieberbau.alpha.Temperatur,39.7,
1625482932.0344028,Bieberbau,Bieberbau.alpha.Strom,11.379,
1625482932.0344028,Spechtnest,Spechtnest.beta.Temperatur,40.55,
1625482932.0344028,Spechtnest,Spechtnest.beta.Strom,10.032,
1625482932.0344028,Spechtnest,Spechtnest.gamma.Temperatur,42.07,
1625482932.0344028,Spechtnest,Spechtnest.gamma.Strom,9.62,
1625482932.0344028,Aussenbereich,Aussenbereich.Aussentemperatur,17.2,
1625482932.0344028,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.6,
1625482932.0344028,Aussenbereich,Aussenbereich.Luftdruck,1010.91,
1625482932.0344028,Aussenbereich,Aussenbereich.Wasserdruck,16.969,
1625482932.9980013,Bieberbau,Bieberbau.alpha.Temperatur,40.26,
1625482932.9980013,Bieberbau,Bieberbau.alpha.Strom,9.226,
1625482932.9980013,Spechtnest,Spechtnest.beta.Temperatur,40.41,
1625482932.9980013,Spechtnest,Spechtnest.beta.Strom,10.871,
1625482932.9980013,Spechtnest,Spechtnest.gamma.Temperatur,40.27,
1625482932.9980013,Spechtnest,Spechtnest.gamma.Strom,9.696,
1625482932.9980013,Aussenbereich,Aussenbereich.Aussentemperatur,17.2,
1625482932.9980013,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.5,
1625482932.9980013,Aussenbereich,Aussenbereich.Luftdruck,1012.59,
1625482932.9980013,Aussenbereich,Aussenbereich.Wasserdruck,24.503,
1625482933.0441334,Bieberbau,Bieberbau.alpha.Temperatur,41.43,
1625482933.0441334,Bieberbau,Bieberbau.alpha.Strom,8.702,
1625482933.0441334,Spechtnest,Spechtnest.beta.Temperatur,41.6,
1625482933.0441334,Spechtnest,Spechtnest.beta.Strom,10.423,
1625482933.0441334,Spechtnest,Spechtnest.gamma.Temperatur,40.79,
1625482933.0441334,Spechtnest,Spechtnest.gamma.Strom,10.226,
1625482933.0441334,Aussenbereich,Aussenbereich.Aussentemperatur,17.7,
1625482933.0441334,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.5,
1625482933.0441334,Aussenbereich,Aussenbereich.Luftdruck,1013.24,
1625482933.0441334,Aussenbereich,Aussenbereich.Wasserdruck,32.736,
1625482934.0134778,Bieberbau,Bieberbau.alpha.Temperatur,43.23,
1625482934.0134778,Bieberbau,Bieberbau.alpha.Strom,8.972,
1625482934.0134778,Spechtnest,Spechtnest.beta.Temperatur,40.82,
1625482934.0134778,Spechtnest,Spechtnest.beta.Strom,11.089,
1625482934.0134778,Spechtnest,Spechtnest.gamma.Temperatur,43.49,
1625482934.0134778,Spechtnest,Spechtnest.gamma.Strom,11.55,
1625482934.0134778,Aussenbereich,Aussenbereich.Aussentemperatur,17.5,
1625482934.0134778,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.3,
1625482934.0134778,Aussenbereich,Aussenbereich.Luftdruck,1012.16,
1625482934.0134778,Aussenbereich,Aussenbereich.Wasserdruck,36.472,
1625482934.0608008,Bieberbau,Bieberbau.alpha.Temperatur,41.42,
1625482934.0608008,Bieberbau,Bieberbau.alpha.Strom,9.842,
1625482934.0608008,Spechtnest,Spechtnest.beta.Temperatur,42.22,
1625482934.0608008,Spechtnest,Spechtnest.beta.Strom,10.269,
1625482934.0608008,Spechtnest,Spechtnest.gamma.Temperatur,42.55,
1625482934.0608008,Spechtnest,Spechtnest.gamma.Strom,8.699,
1625482934.0608008,Aussenbereich,Aussenbereich.Aussentemperatur,17.6,
1625482934.0608008,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.1,
1625482934.0608008,Aussenbereich,Aussenbereich.Luftdruck,1012.27,
1625482934.0608008,Aussenbereich,Aussenbereich.Wasserdruck,29.549,
1625482935.024921,Bieberbau,Bieberbau.alpha.Temperatur,41.74,
1625482935.024921,Bieberbau,Bieberbau.alpha.Strom,9.389,
1625482935.024921,Spechtnest,Spechtnest.beta.Temperatur,41.76,
1625482935.024921,Spechtnest,Spechtnest.beta.Strom,9.736,
1625482935.024921,Spechtnest,Spechtnest.gamma.Temperatur,41.25,
1625482935.024921,Spechtnest,Spechtnest.gamma.Strom,10.32,
1625482935.024921,Aussenbereich,Aussenbereich.Aussentemperatur,17.0,
1625482935.024921,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.3,
1625482935.024921,Aussenbereich,Aussenbereich.Luftdruck,1012.14,
1625482935.024921,Aussenbereich,Aussenbereich.Wasserdruck,31.228,
1625482935.0707297,Bieberbau,Bieberbau.alpha.Temperatur,40.47,
1625482935.0707297,Bieberbau,Bieberbau.alpha.Strom,13.286,
1625482935.0707297,Spechtnest,Spechtnest.beta.Temperatur,40.99,
1625482935.0707297,Spechtnest,Spechtnest.beta.Strom,10.823,
1625482935.0707297,Spechtnest,Spechtnest.gamma.Temperatur,44.48,
1625482935.0707297,Spechtnest,Spechtnest.gamma.Strom,8.388,
1625482935.0707297,Aussenbereich,Aussenbereich.Aussentemperatur,17.5,
1625482935.0707297,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.7,
1625482935.0707297,Aussenbereich,Aussenbereich.Luftdruck,1014.13,
1625482935.0707297,Aussenbereich,Aussenbereich.Wasserdruck,29.142,
1625482936.042789,Bieberbau,Bieberbau.alpha.Temperatur,42.84,
1625482936.042789,Bieberbau,Bieberbau.alpha.Strom,10.802,
1625482936.042789,Spechtnest,Spechtnest.beta.Temperatur,41.8,
1625482936.042789,Spechtnest,Spechtnest.beta.Strom,9.246,
1625482936.042789,Spechtnest,Spechtnest.gamma.Temperatur,42.14,
1625482936.042789,Spechtnest,Spechtnest.gamma.Strom,11.211,
1625482936.042789,Aussenbereich,Aussenbereich.Aussentemperatur,18.0,
1625482936.042789,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.7,
1625482936.042789,Aussenbereich,Aussenbereich.Luftdruck,1012.19,
1625482936.042789,Aussenbereich,Aussenbereich.Wasserdruck,31.419,
1625482937.697901,Bieberbau,Bieberbau.alpha.Temperatur,40.35,
1625482937.697901,Bieberbau,Bieberbau.alpha.Strom,9.015,
